comment_id,create_time,ip_location,aweme_id,content,user_id,sec_uid,short_user_id,user_unique_id,nickname,avatar,sub_comment_count,last_modify_ts,liked_count,senta,senta_prob
6777369344797753347,1577979275,,6777339625028537608,狗打死，主人按故意伤害判刑,97130986995,MS4wLjABAAAAacse9zZuJ0u0wWyoDu4Sr69Pli8_s7cYh23g4CcdCjE,846008234,,依然范特西,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/mosaic-legacy_2dc3f0001f335fb3596f9.jpeg?from=2956013662,1,1702999445764,32233,负向,0.999882999493444
6777361805766377472,1577977513,,6777339625028537608,必须把他判刑，属于故意伤害罪。,100420865915,MS4wLjABAAAAbj94yj1UfPljuVXSv1QaHzpPi55NOlN28TR1epHzwzE,1071465376,,大雄的多肉旅馆,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/mosaic-legacy_2e50a00077972a13733a6.jpeg?from=2956013662,0,1702999445457,20219,负向,0.9998544507513998
6983133915708457762,1625887568,,6982957900083907844,狗主人表示，老人上唇皮缺损，不是他家狗咬伤，“应该是摔倒的，但确实是因他家狗导致的。”事发后，已将狗送到派出所处理，同时一直在积极配合家属救治老人，拒绝省外手术是考虑到天气炎热，担心老人在省外出意外,109836690322,MS4wLjABAAAAm-X_XTm1R1aAyY4O6gSsZhNcw1gZELE0iMkSFdvvrYc,1902933306,gzdsb,贵州都市报,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-avt-0015_3a257f0e348487a60034c9a616e3d4e6.jpeg?from=2956013662,322,1702999456020,19337,负向,0.3793719734222804
6983102914147631912,1625880350,,6982957900083907844,建议小区还是不要养这种凶猛的大型犬,85099413839,MS4wLjABAAAAFltlVi7lGoNiinpZuvOFzGqagPK5ElT1tqN1dtMZygM,192257320,,惠子的米粒宸,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813_o8AAsFhIEAgyQRct4HfNmbDSsK5nMAAmzCweAK.jpeg?from=2956013662,311,1702999456026,17935,负向,0.9997160636247138
6777365214552997888,1577978307,,6777339625028537608,这主人应该被判刑,70642569680,MS4wLjABAAAAiNs1Wx6cZq7LnsiF5vnusSCb5ARELjJ2ldavVEe_E2w,935941177,,在路上,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/mosaic-legacy_3791_5035712059.jpeg?from=2956013662,7,1702999445901,15026,负向,0.93903541415537
6777404483170451456,1577987459,,6777339625028537608,这种不负责任的人应该判刑，把别人的安全当儿戏,104216468947,MS4wLjABAAAA4iWT6aP5rEHZCXpISzDJfouTDY7ABQsSlVPrvWLu910,1445789541,,用户185528,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/mosaic-legacy_3795_3044413937.jpeg?from=2956013662,0,1702999445462,8195,负向,0.999893250895731
6983177288448344868,1625897667,,6982957900083907844,马犬本来就是烈性很大的攻击犬，但是泰迪是有名的惹事精，特别爱挑衅的品种,1138728548702152,MS4wLjABAAAAD4fQa-i15shCpBm8QoIAAZAH7Nmi-FpZhqCcsVaueqSYBmDtm77crkEZGRGTczrK,2926891294,m617609455,洛阳火梗,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813_57fc8176f52a47f080b49710cb33baf0.jpeg?from=2956013662,446,1702999456023,6902,正向,0.674394865217554
6777484366442102787,1578006058,,6777339625028537608,我发现一个问题爱狗人士对人都很冷漠,4428471126207572,MS4wLjABAAAAEgFOTf3s05FrzNYgW1601JO9Z_c7Gs5ddx3zljprWaJVUCvlhYWj1aJHexVaJAY3,2935550422,ruxue27889,如雪,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813_ce103e275f5b4bbd9a7cfb1a7ecc87fa.jpeg?from=2956013662,4,1702999445743,3879,负向,0.814177444525626
6987583778344518411,1626923633,,6982957900083907844,不是大型不大型的问题，是烈性犬，我家是金毛，上次出门遛它时，就被一只烈性犬咬了，耳朵都裂开了。,100649174175,MS4wLjABAAAAYj1GDhfBo_rfqqkgNRNKedgPjdcocbbeRQbnohOu78I,1084267577,41686826338,1084267577,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/aweme_default_avatar.png.jpeg?from=2956013662,75,1702999456290,2903,负向,0.9971000743473724
6777378570655990535,1577982252,,6777339625028537608,肇事逃逸，罪加一等,110959800152,MS4wLjABAAAAbu1Qr2Wkwi6si-PemIHTmweUQmSTPRx1W-5MmX5v-UY,2840345129,55667788sf,清风慢舞,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/mosaic-legacy_2ecf70001df6cb3d2b377.jpeg?from=2956013662,0,1702999445467,1871,负向,0.9988595519840686
6777365985402863631,1577978486,,6777339625028537608,真费劲 直接吧认带走判刑和赔钱,73883670432,MS4wLjABAAAApVEwnm-g-CaBOOGMky5ZLXEXbHtZSc_U3PsUhctUTz8,127886666,,放我心飞,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813_e75802c20d9f4617a5cbaaafe79b1edb.jpeg?from=2956013662,1,1702999445867,1194,负向,0.99986154310578
6777368294208077827,1577979028,,6777339625028537608,烈性犬伤后人蹊跷失踪？民警开启推理模式,99009495396,MS4wLjABAAAADuGwWAqK3y2UsXhl2zg0PFwIMk7F-v7BTdsHF2J8Hjk,973206743,dragontv,东方卫视,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-avt-0015_9bdcd5f73680455c3d820e96e646e287.jpeg?from=2956013662,0,1702999445460,1176,负向,0.990024297791308
6777375397794496515,1577980684,,6777339625028537608,这可不可以认为做借刀杀人呢,100115966206,MS4wLjABAAAAPz4WBD5hWv2rEU4Ykv06tpmCNu0fhozohghun-CzMVU,1052336528,,1052336528,https://p3-pc.douyinpic.com/aweme/720x720/c16000003f97583dac4.jpeg?from=2956013662,3,1702999445757,1040,负向,0.9998819266120904
7290880256654197540,1697540346,安徽,7290844754323967273,狗主人属于肇事逃逸，重判,3830327437170862,MS4wLjABAAAAvYkCkUOnIlDbHU-hUnfKN9HzPYAvvuB821mcQoVqu8fJl8DDOiaUKYCu9G4HVSFc,2844660843,Wenbiz6688,Lᰔᩚ,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-avt-0015_e2cf66181a4342a7c3978171196e838b.jpeg?from=2956013662,7,1702999456747,1016,负向,0.9924700074481052
6777433555493896206,1577994230,,6777339625028537608,藏匿行凶猛犬，狗主人和司机都必须判刑！,584575756285908,MS4wLjABAAAAOySaJJFRrz4oadlN_DDvYJHjuc-SWbfH3BMDmQiJsbs,2241949013,45438229210,2241949013,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/aweme_default_avatar.png.jpeg?from=2956013662,0,1702999445470,925,负向,0.9997400214388676
7290893216458097427,1697543364,四川,7290844754323967273,你们有没有发现，养狗的人，都会说他家狗不咬人[尬笑][尬笑],1776428668686184,MS4wLjABAAAAqpnM7lIC2Jxm35QNI10Ok3H2lzr1NH0-Vnk_oDppuhuS0oxH8pIGgZhzMNDfLuFD,32729397195,32729397195,李华😜😜😜,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813_fb8f618fe578476db7bc5a27b11001f9.jpeg?from=2956013662,104,1702999456758,910,正向,0.980744240529809
6777704526133673996,1578057309,,6777339625028537608,把人抓起来判刑，马上就能看到狗，这种人必须严惩[打脸][打脸],62834077533,MS4wLjABAAAAZSfWKIfPO3WOnMfO43lss-vcYdK9DzvzdBWhDCIA0pQ,210893417,,今生缘,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813c001_51699638100f4e9fa0dee4a1e093bb84.jpeg?from=2956013662,0,1702999445471,869,负向,0.9998111217989418
6777480331345166343,1578005111,,6777339625028537608,就该判刑,61307829527,MS4wLjABAAAAot7RrWNEvDZ3DJbXOafD3BN9fTEmCLW-x2tpSBHFY9Q,148782488,,出生的太阳,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/douyin-user-file_ec50446026d5ecd056ee985a88836d23.jpeg?from=2956013662,0,1702999445486,775,负向,0.9990142025822308
6777382700661293059,1577982381,,6777339625028537608,送他进局子过年[捂脸][捂脸][捂脸],4305294158212420,MS4wLjABAAAAR0GWiJgpiXzakNUyZgH1io0klXrBEPbFmXsHBWDHB2flfo0834YJDQr_kseq547C,2846836166,dyspdeiao2ml,水牛🐃,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813_oEpAoAbD5gVUlCiDuQC19dA3ARIJeWAAnRCHfo.jpeg?from=2956013662,0,1702999445473,769,正向,0.9997496760673208
6778460223268503567,1578233258,,6777339625028537608,这就是有钱人的素质，判刑都不为过,102872394507,MS4wLjABAAAAcV-ctQe_yDpu5-b1fd6pcLRzwQue60NFzI1p6vVFIH8,1258922727,,山水怡情,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813_6b8ef777eb2449d48c67759562219494.jpeg?from=2956013662,0,1702999445469,765,负向,0.999252756998537
6777625695477825543,1578038955,,6777339625028537608,狗打死，主人判刑,93030694785,MS4wLjABAAAAtXQOmPu2VV2DE2yvFkuo_KijIZw5ERwtmgX-NSIuxaU,579967919,my2000.,梦玥🌙,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-avt-0015_741fb9cefedc9d21e6811b9a8b5ed3cd.jpeg?from=2956013662,1,1702999445572,663,负向,0.9997967584686228
7290945956312040211,1697555644,广东,7290844754323967273,人民日报通报了，狗主人唐某被刑事了,109734594774,MS4wLjABAAAATT7e2FxKyXTL12-2ogl6OCEjXJiq2hqvKA0t58U2TKU,1895766385,,光辉岁月,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813c001_oU7ADAAeeEAXA9Ag30AK72IWk2btnb5CCaslHp.jpeg?from=2956013662,18,1702999456744,620,负向,0.9043244086749772
6777902691676209159,1578103449,,6777339625028537608,他爱这条狗应该胜过他的父母！,100441673498,MS4wLjABAAAAm8sJL3WjW-DGl58fU9aHLUM6Rm083vdpZKg165mcFkY,1383472514,,将进酒  梦如烟,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/mosaic-legacy_2f9e6000723b741378255.jpeg?from=2956013662,0,1702999445484,560,正向,0.9988407856529308
6777365727893913604,1577978430,,6777339625028537608,爱狗人士集体哑巴了,66058721963,MS4wLjABAAAAsXRP3N4jSEyWKedalSLnxyF7rGuknkRP02_2N_bjdnY,101651185,,港湾_,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813_6a29d78b45b844378691436000a74732.jpeg?from=2956013662,1,1702999445873,513,负向,0.9973428629246684
6777520448936067087,1578014451,,6777339625028537608,必须严惩[发怒]狗主人就是诚心的把狗🐶藏起来了[发怒],104504158769,MS4wLjABAAAAkEISC4B0Kz2X5_gqLEmz1yFHnkiiJ3JKCtgnX174pDQ,2244812016,,用户3397822804031军哥,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/douyin-user-file_fe0ee37ab83de92b5d3707ea6bc7dfa1.jpeg?from=2956013662,0,1702999445483,503,负向,0.994530427999564
6777382581857157123,1577982359,,6777339625028537608,让狗也咬他几口,71451292066,MS4wLjABAAAAMKyjNXzpfnlCk5nHOsi2dU_pLXADh4sAPmGXvFKNP28,88699105,,紫琳,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813_a986cd84ed4e4974b4c6303f499ecb27.jpeg?from=2956013662,1,1702999445756,500,负向,0.9998940257145534
6777478731948179471,1578004741,,6777339625028537608,大型狗带出来就特么是随时出现的危险,73477985519,MS4wLjABAAAAL5u61dbW1GaoG4itvd6iBPZusLBTh8wCI_8xr2SywmE,110196871,mengyandeweixao,浩宇@,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813_ogpe8GkDAO9tAQxIrCelAOBngiDcAA2TbjPAVI.jpeg?from=2956013662,0,1702999446142,490,负向,0.9998252468164246
6777380477642227712,1577981864,,6777339625028537608,故意这样！严惩,96436226662,MS4wLjABAAAAOhy29LVQNuqB_7SVv6rPjkEl2j2DXUKTOMcY5BdV--Y,1700492409,,正安自媒体,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813_53f7c27ad88a4e0cb19d6f7e8c1a930c.jpeg?from=2956013662,0,1702999446154,488,负向,0.9998562983312738
6777365996773670912,1577978489,,6777339625028537608,必须严惩😡还不配合，知法犯法，,71661438610,MS4wLjABAAAAu4MhNM0sMYcUKp5dDdX8a5XmcS8CQD6mUIfBwppWpOE,206669966,bozhou1987,China- XD,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/mosaic-legacy_aa810015605c976724b7.jpeg?from=2956013662,0,1702999446156,482,负向,0.9996606399486724
6777452932344053771,1577998770,,6777339625028537608,真的是狗主人,3927105693811342,MS4wLjABAAAAzoWM2S3BsB4IPar1nBwLBWotdSA3xUS24WwDIxfnLTWtC4jqP-W5EQ2gvX1e-X6F,2288343573,shanghaiqich82,上海商务租车,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813c001_9a7bcef8f6da48aabc20285798ea6df9.jpeg?from=2956013662,0,1702999445479,451,负向,0.9993825911383284
6777614766388641806,1578036411,,6777339625028537608,那么叼的主人，必须判刑[鼓掌],93591238544,MS4wLjABAAAA2M11vwJaugFgDVMEBnpeeeeCuEtLl8J8cKU9qCM6lL4,384521493,,橡根男孩,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/mosaic-legacy_2404c000316a3970dce99.jpeg?from=2956013662,0,1702999445584,442,正向,0.999825902234882
6777377394358845443,1577981150,,6777339625028537608,判刑,101855305112,MS4wLjABAAAAn_dchDEHAVhi5lRWE56rrqaeAPrVTrJObn3SFElge-o,2004768964,dyg392054940,奔 跑 的 蜗 牛,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/mosaic-legacy_2f6bd000642cc5d1b83a7.jpeg?from=2956013662,0,1702999446158,434,负向,0.9427795746325068
6983458500026696452,1625963144,,6982957900083907844,建议城市不准养狗，大狗咬人小狗也吓人,4217324542627079,MS4wLjABAAAAwoiZn-8eaR9PDrQzhJvNzYunOOzCecsZVj_UV-vj8YpBmhp4uZnJiRj2jJ-0dYbu,3924927156,tianbiandelu41,天边的骆驼,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813c001_o48fEQeLANECQA5vBAnAIf3D7VJABEDBAgDUb2.jpeg?from=2956013662,62,1702999456543,426,负向,0.9995250669183876
6777480029568761864,1578005041,,6777339625028537608,抓人啊？,106892410296,MS4wLjABAAAAbzOvOduBAR34umWSwwF-LSp2_kN4pH__WSPDrhEp80s,1751393376,HUZGUO88888888,逍遥,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/mosaic-legacy_fded000414304c18130a.jpeg?from=2956013662,0,1702999446161,425,负向,0.9998708408873966
6778411378576621576,1578221885,,6777339625028537608,按故意伤人罪从犯审理[赞],101593354930,MS4wLjABAAAAOlYgQ2OhEHswy9FJNu4JGocLbWJs--qdOVK2BaDZjRI,1173287741,NQL13595747333,俺也一样,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/mosaic-legacy_283d70000d50fa9b4b98b.jpeg?from=2956013662,0,1702999445522,423,正向,0.8691382222723618
6777518510018199555,1578014003,,6777339625028537608,不是当时就应该控制狗嘛，还给放回家，说什么好呢,71021599224,MS4wLjABAAAAcBH_e51dvGBpbwciCQ8gsQKB7DigXlLbnNRcMtoWje8,165620717,X1228UE,随心A,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813c001_5358584bbe204540ac6506801a012a61.jpeg?from=2956013662,0,1702999445679,418,负向,0.999810287320436
6782771791393210375,1579237124,,6777339625028537608,遛狗不带绳和谋杀有啥区别？,100778827215,MS4wLjABAAAAm3AhUowQCZRnzpZ9XpvRqWD-Yv3O4PPP8CIhKZnEf20,1578420353,fc39415826,坐吃等死,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813_8724e6f47f1d4f8099c6e8155c468a68.jpeg?from=2956013662,0,1702999446146,413,负向,0.999907912915468
6777424585945513995,1577992143,,6777339625028537608,其次就是，具有攻击性的恶犬，即使你有绳子，它如果咬人，主人也是控制不住的！,73699518180,MS4wLjABAAAAQxXLIgRTCQGoY28zRhJ5DDajVhTycEg-Zcr_6sqqc-I,109432295,Lee0303,曼曼潮流店,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-avt-0015_177c2a76f5b14629ea603e0ab4005966.jpeg?from=2956013662,0,1702999446140,412,负向,0.999856179151891
6777530821537660943,1578016866,,6777339625028537608,杀狗判狗主,97844652797,MS4wLjABAAAAqMAaTSqVynMrwgDItN-XPPz1ja7mvO72e-l7Ngr9b8s,1018490284,123456789c._,逆旅,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813_e0b09f302eb747abbd2e1fe7eb3bae78.jpeg?from=2956013662,0,1702999446153,409,负向,0.999745444744626
6777521005444841472,1578014581,,6777339625028537608,不配合罚款三十万[灵光一闪],102298243939,MS4wLjABAAAASSWZk0VlrH2KXwAQHUx9LcXJFDXam1SfdtOmjhnd92o,1219054265,JD99222222,常宁庙前贴得稳瓷砖胶佛山陶瓷批发仓袁益兴,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813_o8fDZAAypArrAyPAhHbBBeICC8ItIjHAAdwgEz.jpeg?from=2956013662,0,1702999445477,404,负向,0.9861457961572276
6777563876411850764,1578024566,,6777339625028537608,这种不负责任的人拜托不要再养狗了，我不是歧视狗狗，这种烈性犬我也希望不要在城区养，危险性太大,68454253312,MS4wLjABAAAAjPDinwoS3JSiO_6-ciR7T1dlAuJgjn20OAZ5PFbAYp0,133724777,,边萨组合,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/mosaic-legacy_2f85b000754820cdcb3c5.jpeg?from=2956013662,0,1702999446149,397,负向,0.999798069643944
6777588436154564621,1578030280,,6777339625028537608,爱狗人士确实是爱狗 不是什么狗都爱 不代表提倡赞同狗狗咬人 不要一发生这种事情就让爱狗人士出来 也不要因为这一条狗就否定所有 请把三观摆正 [抠鼻],82095563126,MS4wLjABAAAA_yQLkVza5V_Zx9w-MyIqQ-QjS1jNzG6-tGkEpfp3TBE,168364210,zxf.3874824,——潇潇宝贝☃️,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-avt-0015_9464f4c7aca9b69ddff3533f106bcf3a.jpeg?from=2956013662,1,1702999445602,392,负向,0.9991023762677572
6778431486275239939,1578226568,,6777339625028537608,让他离开就是个错误？在伤人怎么办？,9864737104,MS4wLjABAAAARgD7slJ8StXmAqILu0pobAp3yKfBloy1aCkF_BGifJQ,116330518,,大笑一聲出門去,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813_ogJyC5LAhwufiALAVgdEnTUAed4SzAAHAtHIZD.jpeg?from=2956013662,0,1702999445521,390,负向,0.9998971249983412
6777484602064797699,1578006104,,6777339625028537608,这种事频频发生，应该给它们立入法律，长长记性,64005006014,MS4wLjABAAAA8nth8hSnZrMi2SSJEYmZVhw7alHe4iJ_2pjmILcdr6o,361084089,,⭐途音🌴,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/mosaic-legacy_26d6b0003f577e1a1ecfb.jpeg?from=2956013662,0,1702999445741,389,负向,0.995594293395051
6777485580587565071,1578006333,,6777339625028537608,为什么要打马赛克呢,106794270323,MS4wLjABAAAAgitFUod2tM9Ut86Zv9i1a6UvMwE6Zv-XMszh3ppAfAs,1744789365,jiang13186888095,蒋*方,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813c001_oMEADleAGC7A6g9BMHIABeDABsnXWQAvbbkbFC.jpeg?from=2956013662,0,1702999445739,388,负向,0.9989809607005782
6990695621066490656,1627648165,,6982957900083907844,大狗真的要牵好！！！太可怕了！！,65148595138,MS4wLjABAAAAF4Yd4sWkiwvMK-Zijy0gAuts7ifXIhcpLSRdrLHMSfY,54548567,,Makoto💛太一宝宝,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/mosaic-legacy_2f9830001b17eba602d7b.jpeg?from=2956013662,29,1702999456276,381,负向,0.9996683271911736
6780407579840888844,1578686700,,6777339625028537608,包庇狗罪！,57922704451,MS4wLjABAAAA48Q5CIkopvxyiJhmb1N4J4fWkMQXrrNAcgfazIBXf1Q,948722645,,奔跑吧！亲,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/mosaic-legacy_b6b3000314c8ffb17809.jpeg?from=2956013662,0,1702999446170,369,负向,0.9998692912570206
6783463706660470799,1579398223,,6777339625028537608,爱狗人士呢！,102713522589,MS4wLjABAAAAeP3zPmeFEi7FcGmSpmJd9fwzOuJlrNn71hYlEm1dvrA,2373062698,87861012youxiu,坤坤鑫鑫皓皓赫赫400万🐯🐲🐲🐲,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/mosaic-legacy_2d0ab000609df317f6dbc.jpeg?from=2956013662,0,1702999445503,369,正向,0.9692019976413347
6777471951247409163,1578003172,,6777339625028537608,城市里养狗干嘛呀,102468054445,MS4wLjABAAAACl1bSGgK3WEqSZn-z1IebRUveRDQP0AKJScKMT_nvIs,1230064268,,外贸衣库,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/mosaic-legacy_31be0000040cf75853426.jpeg?from=2956013662,0,1702999445475,368,负向,0.999476918337244
6778129297938317326,1578156211,,6777339625028537608,狗咬人应该定罪处理、该判刑就要判刑,2897902033184860,MS4wLjABAAAAgULpP-5iMK12CjfY136VNTVQ3zlOu_MAsQUOFpkkc72CvE40ArPDf5__mmKh8CJ_,2312104707,dyd312gg1wso,华人行,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/mosaic-legacy_2d2a800075c0b27a5f4be.jpeg?from=2956013662,0,1702999445535,361,负向,0.9996767901299606
6782569084346220559,1579189927,,6777339625028537608,爱狗人士是不是该出现了、,109346635403,MS4wLjABAAAAf86gNhPrUYNX_Rm_J-gf93XXqk-xBtQiwEpXQUDXDG4,1867596303,,缘份,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813c001_bba37abc1d354193b57d9c2630a8228b.jpeg?from=2956013662,1,1702999445464,356,负向,0.9979967977198072
6782076530417352704,1579075246,,6777339625028537608,判刑吧,1156339599677166,MS4wLjABAAAApjGaTiX0CvN8Cf7-rQ7NnCg6uzwvCLOYKsPwanhDGZElCoFZwS9-bz3CZzqy-JaB,3008442195,Ywl1314520666,帝都,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813_5943e73807894adc82c3f6508e131a30.jpeg?from=2956013662,0,1702999445512,356,负向,0.9991435432963982
6777494970292584452,1578008519,,6777339625028537608,最讨厌养大犬的，危害社会公共安全，要禁止🚫,97607141305,MS4wLjABAAAARuchScX-yG8rReYolf1uARVO3eoGHfUeJs8eKpoCtFk,871812657,clt566788,神采飞扬✨,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813c001_oMntADAoQCKF8ID2Nb9qABRAfRH6tgnxASAAel.jpeg?from=2956013662,0,1702999446164,355,负向,0.9956667969587052
6777511168576585741,1578012289,,6777339625028537608,包庇罪，故意伤害罪判刑！,93145696761,MS4wLjABAAAArb-QoBKWj8HzIBQPOjA0mRu3VbpqMtk0--24Gq71QBE,362771025,slp888888888888,萱萱妈👉🐮,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813_d468f0e8fdc9421f91cbbc178ee7d689.jpeg?from=2956013662,0,1702999445697,348,负向,0.9998148765207304
6777541033308782596,1578019247,,6777339625028537608,必须严惩，有钱就可以对别人造成伤害而不顾吗,80355987450,MS4wLjABAAAAlubgbuzSA7DNBlJ4Vu_GZ0GCsS8aYyD4NZcIGbkJN3w,280628988,2806Q6871,爱已回归  橱窗有好物,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813_577c823b41d0492ca4c470575cc7091c.jpeg?from=2956013662,0,1702999445643,321,负向,0.9997817396895704
6777553136509796360,1578022061,,6777339625028537608,狗要打死，狗主人要负责，还把狗藏起来，要对狗主人行政处罚,107657559340,MS4wLjABAAAApizug1IM9REkEZD7iMTogh6fpr9xfzHybvNM0oOawOo,1754978239,supaopaoshiweiyi,苏小皖ฅ,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/douyin-user-file_9ccb80b72c652ee646c36a8d2d927f97.jpeg?from=2956013662,0,1702999445621,321,负向,0.9996014634143222
7290867825295737660,1697537453,天津,7290844754323967273,我特别喜欢狗，但是我特不理解能把狗当成儿子闺女，又亲又搂着睡的“人”,100439609652,MS4wLjABAAAAKOIjdqJSKm3fL-l-Ejs9Am6TWG4tPpIquPF5bXM_ulk,2335148839,41477261815,津门不良人,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813_b387249c018f46ba9a7e326e6012c73d.jpeg?from=2956013662,41,1702999456771,318,正向,0.0
6777650854871875592,1578044812,,6777339625028537608,宠物伤人必须主人判刑,3337705422064973,MS4wLjABAAAAIxxs4DluTYlptPkjj_oyUV0GpmnD8LROWwoUgjTkCUio8V88QxrwtpYWOUU2Qehu,2307736078,dygnkgnlhff0,用户470132969230,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/mosaic-legacy_3791_5070639578.jpeg?from=2956013662,0,1702999446166,305,负向,0.9951514504962624
6777497821316005888,1578009183,,6777339625028537608,狗伤人已经不是个别现象了，应该立法解决了,95745816699,MS4wLjABAAAAR8tnfgzXHbPJf25jcyJ9TFqnIDOM8H7bFZew4vApk58,874895157,,孤鸿,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/mosaic-legacy_7e69000fa0d501955cc9.jpeg?from=2956013662,0,1702999446168,303,负向,0.9991083929468694
6777506826583064589,1578011279,,6777339625028537608,爱狗人士出来说说[捂脸],10782848069,MS4wLjABAAAAjVGOb-KFPpgAMx0rkgjS5dFi1E-SPSYNlLy5UIre67g,81517546,,💪 剑法💪,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/mosaic-legacy_80f7002af1d72f0ecadf.jpeg?from=2956013662,2,1702999445703,302,正向,0.960672597441672
6778081692713943054,1578145124,,6777339625028537608,卖几条狗和男主人关一起让狗咬。看他还敢张狂了,108281076431,MS4wLjABAAAAkHJHtgL2TZ2wjz3mPHSQ1qDiP9hDTrcDhjBNdUayRNI,2331628913,yangzi33252,杨子,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813c001_7dc2e75c6cc94a11bfda6233bcbca642.jpeg?from=2956013662,0,1702999445537,297,负向,0.9998890788234148
6781188216638210052,1578868430,,6777339625028537608,这种人一定要严惩,110672992790,MS4wLjABAAAAA6LHX3UhETwQTKO8XlB8ihDSbBVC756MzHxnh-8guXk,1980312655,,独行者,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/mosaic-legacy_1ca1d000307286001bbb3.jpeg?from=2956013662,0,1702999445515,296,负向,0.9998505171358828
6777578292355874830,1578027918,,6777339625028537608,追究狗主人责任，和人一样故意伤害定罪,108630863004,MS4wLjABAAAAHn024nkG44_96LuPgMh9WCAqVWhVXJCcKE_ulim0NgI,1816183935,tt13910775666,笑爆中i,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813_990920823bf14887bc92131fc5c14c3a.jpeg?from=2956013662,0,1702999445609,294,负向,0.9989973436991306
